LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,WS2M_MIN,WS2M_MAX
26.5,32.5,2022,84,26.01,12.25,20.02,4.49,0.0,43.52,4.16,2.33,6.15
27.5,27.5,2022,84,25.11,10.83,18.31,3.38,0.0,52.46,3.11,1.49,5.08
27.5,32.5,2022,84,26.15,10.27,17.27,3.4,0.01,54.74,4.48,2.6,6.57
28.5,27.5,2022,84,26.24,10.97,18.64,3.66,0.0,57.44,3.17,1.75,5.14
28.5,32.5,2022,84,23.59,9.69,16.21,3.97,0.17,62.48,4.08,2.23,6.18
29.5,27.5,2022,84,25.41,12.46,20.79,4.81,0.0,59.54,3.43,1.68,5.34
29.5,32.5,2022,84,22.39,12.44,17.07,8.18,0.66,66.24,4.42,2.95,5.87
30.5,27.5,2022,84,25.27,11.26,17.41,6.5,0.01,64.91,4.18,2.13,6.58
30.5,32.5,2022,84,17.77,11.87,17.69,7.07,1.29,69.15,3.65,1.53,5.45
31.5,27.5,2022,84,22.31,14.64,15.65,13.73,0.06,65.88,6.57,5.16,7.89
31.5,32.5,2022,84,17.64,14.79,15.91,13.46,2.13,67.82,6.12,4.13,8.11
23.5,27.5,2022,85,26.28,12.49,21.24,4.55,0.0,30.26,4.45,2.67,6.38
23.5,32.5,2022,85,26.59,16.54,25.08,8.3,0.0,31.9,5.22,3.55,7.04
24.5,27.5,2022,85,26.2,11.62,20.42,3.8,0.0,34.6,3.76,1.98,5.83
24.5,32.5,2022,85,26.47,15.2,24.06,7.25,0.0,32.13,4.53,2.79,6.35
25.5,27.5,2022,85,27.5,11.99,20.47,3.95,0.0,37.26,3.15,1.58,5.3
25.5,32.5,2022,85,26.63,15.01,24.35,6.36,0.0,34.25,3.8,2.16,5.63
26.5,27.5,2022,85,27.18,12.53,21.27,4.23,0.0,39.86,2.73,1.36,4.33
26.5,32.5,2022,85,26.44,14.41,23.86,5.95,0.0,35.47,4.05,2.55,5.46
27.5,27.5,2022,85,26.2,12.76,21.99,4.01,0.0,43.93,2.65,1.25,3.98
27.5,32.5,2022,85,27.07,12.18,21.41,3.89,0.0,40.11,4.4,2.78,6.39
28.5,27.5,2022,85,26.63,12.22,20.83,4.71,0.19,53.3,2.02,0.96,3.5
28.5,32.5,2022,85,26.68,10.57,18.13,2.98,0.0,52.56,3.8,1.87,6.3
29.5,27.5,2022,85,26.07,13.11,22.33,5.8,2.52,61.68,1.61,0.76,3.05
29.5,32.5,2022,85,25.99,13.38,19.56,7.53,0.0,58.51,3.32,1.99,4.48
30.5,27.5,2022,85,25.68,11.92,20.6,5.32,0.26,69.06,2.65,1.56,3.89
30.5,32.5,2022,85,25.1,13.46,21.79,6.8,0.0,60.88,1.94,0.28,3.93
31.5,27.5,2022,85,21.14,14.52,15.97,13.37,0.03,76.84,4.94,4.16,5.82
31.5,32.5,2022,85,20.17,15.68,16.02,15.37,0.0,68.28,3.85,1.46,5.42
23.5,27.5,2022,86,26.14,13.91,22.46,6.05,0.0,23.08,4.7,2.67,7.38
23.5,32.5,2022,86,27.29,18.34,28.63,8.98,0.0,22.5,5.81,3.43,8.94
24.5,27.5,2022,86,26.15,13.18,22.55,5.63,0.0,24.24,4.01,2.53,6.46
24.5,32.5,2022,86,27.09,17.19,27.77,8.25,0.0,18.39,5.22,2.79,7.74
25.5,27.5,2022,86,27.23,13.26,22.45,5.35,0.0,25.15,3.56,2.05,5.85
25.5,32.5,2022,86,27.11,16.66,27.1,6.53,0.0,20.7,4.18,2.63,6.18
26.5,27.5,2022,86,27.34,13.74,23.2,5.25,0.0,30.08,3.22,2.0,5.08
26.5,32.5,2022,86,26.97,16.28,26.65,7.55,0.0,24.11,4.88,3.78,6.22
27.5,27.5,2022,86,27.17,14.05,23.13,5.61,0.0,37.24,3.11,1.98,4.51
27.5,32.5,2022,86,27.34,14.06,23.85,6.03,0.0,34.14,5.29,3.65,6.9
28.5,27.5,2022,86,26.65,13.02,21.89,4.96,0.0,54.69,2.6,1.42,4.04
28.5,32.5,2022,86,26.68,11.65,19.32,3.99,0.0,53.8,4.39,2.14,6.79
29.5,27.5,2022,86,25.79,14.31,24.01,6.62,0.0,61.99,2.39,1.09,3.59
29.5,32.5,2022,86,26.1,13.78,19.89,8.66,0.0,63.59,3.55,1.99,4.88
30.5,27.5,2022,86,25.63,12.4,20.73,5.74,0.01,70.7,2.94,1.8,4.2
30.5,32.5,2022,86,25.12,13.47,21.83,7.01,0.02,69.67,2.17,0.63,4.86
31.5,27.5,2022,86,22.15,15.01,16.54,13.62,0.0,77.05,3.18,2.04,4.01
31.5,32.5,2022,86,23.0,15.2,15.53,14.88,0.0,76.96,3.48,2.56,4.2
23.5,27.5,2022,87,26.64,15.2,24.99,7.35,0.0,18.85,4.91,3.02,7.08
23.5,32.5,2022,87,27.28,19.87,30.41,10.36,0.0,18.97,5.21,3.38,7.22
24.5,27.5,2022,87,26.45,13.98,23.66,5.9,0.0,22.82,4.12,2.39,6.73
24.5,32.5,2022,87,27.32,18.67,29.97,9.4,0.0,19.37,4.57,2.2,5.98
25.5,27.5,2022,87,26.66,13.93,23.75,5.45,0.0,27.03,3.4,1.82,5.91
25.5,32.5,2022,87,26.95,17.95,30.24,7.4,0.0,24.0,3.3,1.89,4.47
26.5,27.5,2022,87,26.78,14.31,24.17,5.66,0.0,33.03,3.16,1.75,5.24
26.5,32.5,2022,87,26.56,17.63,29.13,7.4,0.0,27.89,4.02,1.89,5.13
27.5,27.5,2022,87,26.58,14.12,23.96,5.53,0.0,39.93,3.08,1.85,4.92
27.5,32.5,2022,87,26.75,15.23,25.63,6.11,0.0,36.42,4.94,2.34,6.35
28.5,27.5,2022,87,25.96,13.35,22.59,5.0,0.0,53.86,2.86,1.67,4.44
28.5,32.5,2022,87,26.25,12.99,21.67,6.42,0.0,55.92,5.38,3.49,6.66
29.5,27.5,2022,87,24.95,15.25,24.02,7.6,0.0,60.42,2.97,1.79,4.28
29.5,32.5,2022,87,25.73,14.37,21.62,9.11,0.0,66.7,4.79,3.28,6.0
30.5,27.5,2022,87,23.96,13.12,21.16,6.71,0.0,70.82,2.96,1.81,4.39
30.5,32.5,2022,87,25.16,13.71,21.7,7.16,0.0,69.95,3.7,1.47,5.62
31.5,27.5,2022,87,21.26,15.12,16.34,14.0,0.0,75.76,3.05,2.35,4.05
31.5,32.5,2022,87,23.1,16.01,16.4,15.42,0.0,72.18,5.15,3.16,6.59
23.5,27.5,2022,88,26.64,16.54,26.75,7.82,0.0,18.87,3.48,1.84,5.01
23.5,32.5,2022,88,25.86,22.57,32.92,12.51,0.0,19.42,2.81,1.55,4.66
24.5,27.5,2022,88,26.4,15.55,25.44,6.51,0.0,23.41,2.99,1.68,4.84
24.5,32.5,2022,88,25.76,21.64,32.63,11.5,0.0,17.68,3.08,1.43,4.83
25.5,27.5,2022,88,26.4,15.89,25.61,6.94,0.0,26.41,2.38,1.5,4.28
25.5,32.5,2022,88,25.08,20.43,32.67,9.02,0.0,22.37,2.79,1.59,4.74
26.5,27.5,2022,88,25.93,16.44,26.2,7.41,0.0,30.67,2.1,1.41,3.49
26.5,32.5,2022,88,24.77,21.43,32.99,10.57,0.0,21.3,2.7,0.59,5.1
27.5,27.5,2022,88,25.3,16.41,25.98,7.73,0.0,35.89,2.07,1.48,3.4
27.5,32.5,2022,88,25.95,19.68,31.1,9.31,0.0,24.02,2.44,1.06,4.27
28.5,27.5,2022,88,24.89,15.81,24.41,7.28,0.0,46.03,1.87,1.11,3.39
28.5,32.5,2022,88,25.56,17.4,29.39,6.57,0.0,39.35,1.35,0.19,3.7
29.5,27.5,2022,88,23.89,17.02,25.34,9.01,0.0,53.24,2.13,0.52,4.45
29.5,32.5,2022,88,24.91,16.52,24.36,9.77,0.0,63.14,2.79,1.56,4.57
30.5,27.5,2022,88,24.26,15.11,22.84,8.06,0.0,60.31,2.19,0.41,4.89
30.5,32.5,2022,88,23.73,16.74,26.16,9.07,0.0,64.81,2.2,1.2,3.19
31.5,27.5,2022,88,21.17,16.03,18.03,14.55,0.0,74.85,3.55,1.11,6.72
31.5,32.5,2022,88,22.02,16.41,16.72,16.08,0.0,84.72,4.19,1.91,5.64
23.5,27.5,2022,89,27.3,19.72,30.38,10.5,0.0,19.75,3.32,1.6,5.09
23.5,32.5,2022,89,26.29,24.61,34.18,15.75,0.0,17.98,4.43,2.4,5.37
24.5,27.5,2022,89,26.89,18.94,29.63,9.94,0.0,20.41,2.52,1.57,3.88
24.5,32.5,2022,89,26.02,23.3,33.83,13.91,0.0,18.24,3.87,1.81,4.84
25.5,27.5,2022,89,26.38,18.92,28.74,11.24,0.0,19.29,1.84,1.2,2.91
25.5,32.5,2022,89,26.37,22.48,34.3,12.12,0.0,20.94,3.23,1.98,4.17
26.5,27.5,2022,89,27.03,19.4,28.85,11.27,0.0,20.2,1.54,1.15,2.04
26.5,32.5,2022,89,25.48,22.37,33.68,13.05,0.0,20.45,3.65,2.38,4.66
27.5,27.5,2022,89,26.71,18.84,28.99,10.15,0.0,22.22,1.6,0.08,2.65
27.5,32.5,2022,89,24.68,20.47,31.03,11.99,0.0,23.24,3.65,2.77,5.13
28.5,27.5,2022,89,26.21,19.22,27.36,10.33,0.0,25.91,1.63,0.94,2.98
28.5,32.5,2022,89,25.39,17.38,27.52,9.49,0.0,35.99,3.19,2.09,4.3
29.5,27.5,2022,89,24.32,19.19,27.69,10.52,0.0,32.92,1.79,0.35,3.15
29.5,32.5,2022,89,25.3,16.92,23.77,10.78,0.0,56.57,3.02,2.43,3.79
30.5,27.5,2022,89,22.99,15.16,24.44,6.87,0.0,63.16,1.83,0.75,3.28
30.5,32.5,2022,89,24.64,17.02,25.88,10.25,0.0,60.98,2.28,0.98,4.0
31.5,27.5,2022,89,20.74,15.61,18.05,13.11,0.0,84.44,3.78,1.97,5.46
31.5,32.5,2022,89,22.4,16.25,16.6,15.8,0.0,86.1,3.42,2.36,5.55
23.5,27.5,2022,90,25.42,21.37,31.67,11.35,0.0,11.21,2.48,1.24,3.79
23.5,32.5,2022,90,26.84,24.82,35.57,14.84,0.0,15.42,3.48,1.63,4.88
24.5,27.5,2022,90,25.58,20.56,30.91,11.13,0.0,11.52,1.9,1.14,3.08
24.5,32.5,2022,90,26.95,23.47,34.6,13.29,0.0,11.74,2.47,1.27,3.94
25.5,27.5,2022,90,26.36,20.92,30.53,12.5,0.0,12.57,1.81,1.03,3.08
25.5,32.5,2022,90,26.95,22.78,34.91,11.71,0.0,14.25,1.59,1.03,2.48
26.5,27.5,2022,90,25.09,20.97,31.1,11.3,0.0,14.87,1.83,1.09,2.81
26.5,32.5,2022,90,26.76,23.11,34.41,12.19,0.0,16.16,1.83,0.25,3.58
27.5,27.5,2022,90,26.58,20.52,30.49,10.29,0.0,18.19,1.91,1.02,3.14
27.5,32.5,2022,90,26.87,21.46,32.63,11.39,0.0,16.83,2.11,0.19,4.36
28.5,27.5,2022,90,26.28,20.67,30.3,10.84,0.0,23.53,2.02,0.88,3.76
28.5,32.5,2022,90,26.25,18.28,28.69,9.62,0.0,28.26,2.35,1.51,4.45
29.5,27.5,2022,90,24.64,20.68,30.8,11.6,0.0,30.23,1.96,0.98,3.23
29.5,32.5,2022,90,25.06,18.61,26.04,12.61,0.0,42.35,2.57,1.81,3.39
30.5,27.5,2022,90,24.42,17.35,26.96,9.21,0.0,52.09,2.2,1.22,3.57
30.5,32.5,2022,90,23.46,17.87,27.48,10.19,0.0,43.25,2.75,1.73,3.88
31.5,27.5,2022,90,21.65,17.28,20.58,15.08,0.0,77.7,3.4,1.81,4.94
31.5,32.5,2022,90,21.51,16.67,17.07,16.2,0.0,86.01,3.9,3.26,4.52
23.5,27.5,2022,91,28.26,23.51,33.55,15.19,0.0,8.49,1.71,1.05,2.81
23.5,32.5,2022,91,26.67,27.28,38.11,16.65,0.0,20.11,2.08,0.67,3.09
24.5,27.5,2022,91,27.98,23.6,33.11,16.96,0.0,8.54,1.17,0.36,1.79
24.5,32.5,2022,91,26.54,26.2,37.53,15.71,0.0,9.97,1.52,0.39,3.08
25.5,27.5,2022,91,27.56,23.85,33.43,15.92,0.0,9.82,1.23,0.42,1.69
25.5,32.5,2022,91,25.93,26.31,37.99,17.3,0.0,9.06,1.42,0.26,3.01
26.5,27.5,2022,91,27.41,24.3,34.09,15.15,0.0,11.99,1.34,0.4,1.91
26.5,32.5,2022,91,25.12,25.54,37.44,15.65,0.0,9.67,1.99,1.01,3.25
27.5,27.5,2022,91,26.57,24.13,33.21,15.01,0.0,13.37,1.6,0.28,2.56
27.5,32.5,2022,91,25.13,24.25,35.56,15.54,0.0,10.35,2.01,0.97,3.12
28.5,27.5,2022,91,24.05,23.11,32.11,15.91,0.0,19.7,2.17,0.9,3.9
28.5,32.5,2022,91,23.32,23.2,33.97,13.77,0.0,17.68,1.48,1.06,2.04
29.5,27.5,2022,91,20.91,22.24,32.66,14.94,0.0,28.64,2.14,1.2,3.24
29.5,32.5,2022,91,21.59,21.71,30.46,14.46,0.0,37.13,1.61,0.88,2.99
30.5,27.5,2022,91,18.89,17.58,23.75,11.78,0.0,42.42,2.45,1.34,3.53
30.5,32.5,2022,91,20.26,20.2,30.22,11.33,0.0,49.7,1.39,0.73,2.01
31.5,27.5,2022,91,15.08,17.61,19.95,15.27,0.0,71.21,4.94,3.24,7.09
31.5,32.5,2022,91,16.63,17.12,17.66,16.51,0.0,93.28,2.39,0.68,4.24
23.5,27.5,2022,92,28.07,23.9,34.74,14.17,0.0,8.19,2.2,1.18,4.15
23.5,32.5,2022,92,27.04,28.91,39.13,18.92,0.0,14.18,2.16,0.29,3.72
24.5,27.5,2022,92,27.93,24.47,34.18,18.14,0.0,7.52,1.77,0.37,3.32
24.5,32.5,2022,92,26.91,27.77,38.49,17.08,0.0,9.97,1.98,0.4,3.17
25.5,27.5,2022,92,27.59,24.74,34.18,18.52,0.0,8.75,1.93,0.95,3.27
25.5,32.5,2022,92,25.87,27.55,39.1,18.13,0.0,9.89,1.47,0.85,2.23
26.5,27.5,2022,92,27.01,24.17,34.46,15.77,0.0,13.23,2.32,1.39,3.66
26.5,32.5,2022,92,26.03,27.4,38.74,17.58,0.0,9.43,2.01,0.72,3.24
27.5,27.5,2022,92,25.2,23.87,34.48,16.1,0.0,16.77,2.74,1.49,4.22
27.5,32.5,2022,92,26.68,25.94,36.61,18.0,0.0,10.41,2.28,0.95,4.13
28.5,27.5,2022,92,22.55,20.86,27.91,15.75,0.0,29.05,2.47,1.74,4.08
28.5,32.5,2022,92,24.6,24.36,34.57,17.81,0.0,17.08,1.4,0.79,1.92
29.5,27.5,2022,92,17.68,20.54,28.06,15.09,0.0,40.38,2.13,0.91,3.08
29.5,32.5,2022,92,21.68,24.28,31.96,18.76,0.0,29.93,1.27,0.58,2.4
30.5,27.5,2022,92,17.75,17.83,24.68,12.39,0.0,50.76,3.2,1.39,5.39
30.5,32.5,2022,92,19.2,26.03,35.63,18.94,0.0,27.76,1.19,0.62,2.08
31.5,27.5,2022,92,14.22,16.77,17.89,15.72,0.0,84.64,4.23,2.37,5.26
31.5,32.5,2022,92,16.26,18.57,20.75,17.24,0.0,75.11,1.29,0.45,2.3
23.5,27.5,2022,93,25.52,24.59,35.07,15.3,0.0,12.4,3.62,1.75,4.85
23.5,32.5,2022,93,25.3,30.1,39.47,21.16,0.0,16.9,2.26,0.05,3.63
24.5,27.5,2022,93,27.03,23.32,33.75,13.63,0.0,17.92,3.04,1.85,4.14
24.5,32.5,2022,93,24.75,28.64,38.82,19.33,0.0,11.67,2.02,0.62,3.24
25.5,27.5,2022,93,25.23,22.6,33.0,13.15,0.0,25.36,2.33,1.45,3.15
25.5,32.5,2022,93,25.21,28.7,40.0,18.89,0.0,11.91,1.32,0.21,2.13
26.5,27.5,2022,93,21.79,22.64,32.53,13.91,0.0,29.15,2.33,1.25,3.42
26.5,32.5,2022,93,23.95,28.83,39.17,19.58,0.0,11.3,1.84,0.8,2.89
27.5,27.5,2022,93,19.41,22.5,33.2,14.62,0.0,32.68,2.74,1.82,3.72
27.5,32.5,2022,93,22.51,26.64,36.9,17.73,0.0,13.55,2.39,0.34,4.51
28.5,27.5,2022,93,19.02,20.16,28.54,14.09,0.0,44.78,2.58,1.76,3.78
28.5,32.5,2022,93,22.08,22.33,31.55,15.68,0.0,24.52,3.83,1.68,5.12
29.5,27.5,2022,93,22.0,19.83,29.51,13.78,0.0,58.44,2.91,1.89,4.47
29.5,32.5,2022,93,21.24,20.16,26.59,15.43,0.0,48.38,3.86,2.23,5.48
30.5,27.5,2022,93,22.83,18.53,27.86,13.47,0.0,53.93,3.66,2.01,5.62
30.5,32.5,2022,93,21.73,20.12,26.82,14.51,0.0,49.36,3.42,1.4,5.29
31.5,27.5,2022,93,20.06,16.82,18.97,15.39,0.0,85.34,3.41,2.04,4.29
31.5,32.5,2022,93,20.64,17.72,18.22,17.17,0.0,88.68,3.74,2.12,4.71
23.5,27.5,2022,94,27.36,25.74,36.0,17.05,0.0,14.87,2.87,1.23,4.51
23.5,32.5,2022,94,26.4,30.51,40.05,21.89,0.0,16.33,2.6,1.61,4.12
24.5,27.5,2022,94,26.74,24.54,34.75,15.04,0.0,16.89,2.17,1.17,3.17
24.5,32.5,2022,94,26.43,29.15,39.33,20.65,0.0,12.57,1.93,1.21,2.61
25.5,27.5,2022,94,24.06,24.1,34.48,14.46,0.0,18.98,1.8,1.07,2.36
25.5,32.5,2022,94,23.64,29.28,40.02,20.14,0.0,12.41,1.56,1.13,2.5
26.5,27.5,2022,94,26.08,23.43,34.88,12.96,0.0,22.29,2.05,1.15,2.86
26.5,32.5,2022,94,24.1,29.2,39.66,19.89,0.0,11.22,2.81,0.87,4.97
27.5,27.5,2022,94,25.92,23.32,35.66,12.84,0.0,21.73,2.8,1.51,4.47
27.5,32.5,2022,94,25.84,26.57,36.72,18.96,0.0,12.25,4.46,3.09,5.74
28.5,27.5,2022,94,25.56,22.23,34.81,12.1,0.0,27.42,2.8,1.45,4.75
28.5,32.5,2022,94,24.87,21.88,31.5,14.94,0.0,23.67,5.23,3.37,6.81
29.5,27.5,2022,94,25.57,21.76,35.13,11.07,0.0,44.31,3.06,1.91,4.46
29.5,32.5,2022,94,25.09,20.35,28.5,13.65,0.0,43.71,3.84,2.45,5.81
30.5,27.5,2022,94,24.83,19.17,30.13,10.93,0.0,53.09,3.82,2.42,5.49
30.5,32.5,2022,94,24.96,20.61,30.82,13.04,0.0,46.3,4.3,2.79,6.42
31.5,27.5,2022,94,22.57,16.98,18.95,15.06,0.0,88.53,4.15,3.26,5.44
31.5,32.5,2022,94,22.95,18.01,18.59,17.28,0.0,85.83,4.15,2.95,5.02
23.5,27.5,2022,95,26.85,26.82,37.4,17.29,0.0,11.92,2.75,1.51,3.48
23.5,32.5,2022,95,27.81,29.8,39.39,20.66,0.0,11.83,3.78,2.09,4.98
24.5,27.5,2022,95,26.53,26.33,37.16,17.14,0.0,11.32,2.15,1.35,3.07
24.5,32.5,2022,95,27.89,28.45,39.45,18.56,0.0,9.13,2.86,1.65,4.12
25.5,27.5,2022,95,27.96,26.48,37.69,17.38,0.0,11.38,1.75,0.94,2.73
25.5,32.5,2022,95,27.62,27.95,40.25,17.18,0.0,10.75,2.35,1.3,3.67
26.5,27.5,2022,95,27.77,27.1,38.6,16.51,0.0,13.16,1.7,1.05,2.34
26.5,32.5,2022,95,27.64,29.11,39.91,19.47,0.0,9.96,3.42,1.81,4.47
27.5,27.5,2022,95,27.65,27.96,38.77,15.52,0.0,14.34,1.52,0.17,3.18
27.5,32.5,2022,95,28.07,27.26,37.84,17.76,0.0,10.4,3.46,2.4,5.17
28.5,27.5,2022,95,27.26,26.64,38.76,15.69,0.0,18.23,2.86,1.23,4.73
28.5,32.5,2022,95,27.46,24.35,35.04,14.21,0.0,19.92,2.9,1.6,5.13
29.5,27.5,2022,95,26.25,24.64,38.47,13.16,0.0,30.16,2.65,1.63,4.41
29.5,32.5,2022,95,26.65,24.96,32.99,16.22,0.0,31.64,1.51,0.25,2.97
30.5,27.5,2022,95,23.93,21.73,33.16,12.04,0.0,38.46,3.39,2.0,5.6
30.5,32.5,2022,95,24.66,25.94,37.24,14.54,0.0,26.2,1.92,0.39,4.03
31.5,27.5,2022,95,20.92,20.48,25.53,15.97,0.0,62.32,5.5,3.65,6.66
31.5,32.5,2022,95,22.57,20.62,25.17,17.51,0.0,67.16,2.67,1.47,4.05
23.5,27.5,2022,96,27.19,27.3,37.76,17.59,0.0,8.68,4.14,2.34,7.33
23.5,32.5,2022,96,28.37,30.04,40.11,20.06,0.0,10.33,4.54,3.13,6.3
24.5,27.5,2022,96,26.87,27.26,37.82,18.27,0.0,9.19,3.31,1.63,6.46
24.5,32.5,2022,96,28.15,29.06,40.46,18.16,0.0,8.57,3.59,1.65,6.24
25.5,27.5,2022,96,27.18,29.3,38.92,22.08,0.0,8.09,2.27,0.79,4.56
25.5,32.5,2022,96,26.74,29.48,41.6,17.46,0.0,9.62,3.33,1.57,6.49
26.5,27.5,2022,96,26.86,30.52,40.09,23.76,0.0,7.88,1.45,0.3,2.85
26.5,32.5,2022,96,26.41,30.34,40.79,21.17,0.0,9.71,3.97,2.05,7.17
27.5,27.5,2022,96,25.72,29.22,39.03,21.59,0.0,10.08,2.22,1.1,3.85
27.5,32.5,2022,96,24.9,28.51,38.38,20.19,0.0,11.57,3.62,1.67,7.24
28.5,27.5,2022,96,25.25,26.91,35.61,18.94,0.0,17.78,1.96,1.11,3.11
28.5,32.5,2022,96,24.08,27.59,36.49,21.27,0.0,15.65,3.26,1.49,6.69
29.5,27.5,2022,96,23.87,26.0,35.58,16.74,0.0,32.36,1.47,0.7,2.26
29.5,32.5,2022,96,23.95,26.51,33.17,20.05,0.0,27.49,3.14,0.73,5.78
30.5,27.5,2022,96,23.76,22.73,31.4,17.05,0.0,46.73,3.45,1.28,5.48
30.5,32.5,2022,96,24.06,26.27,36.38,17.75,0.0,29.16,4.17,1.06,7.9
31.5,27.5,2022,96,20.86,17.99,19.39,16.76,0.0,85.01,3.71,0.84,6.31
31.5,32.5,2022,96,22.66,19.77,22.12,18.11,0.0,75.95,5.85,3.99,7.39
23.5,27.5,2022,97,27.05,27.96,38.16,19.0,0.0,11.05,3.39,1.6,6.38
23.5,32.5,2022,97,26.12,31.7,41.19,23.66,0.0,13.33,4.92,2.15,7.08
24.5,27.5,2022,97,27.13,28.41,37.93,18.73,0.0,10.28,2.48,0.78,5.07
24.5,32.5,2022,97,26.5,30.57,41.25,21.49,0.0,11.33,3.44,1.17,5.86
25.5,27.5,2022,97,26.96,29.68,39.0,19.54,0.0,9.43,2.1,0.61,4.2
25.5,32.5,2022,97,26.04,30.82,41.24,21.12,0.0,11.83,2.47,1.08,4.57
26.5,27.5,2022,97,26.06,29.24,40.05,19.31,0.0,10.96,2.33,1.23,4.32
26.5,32.5,2022,97,25.91,30.38,40.05,22.04,0.0,12.28,2.41,1.17,4.21
27.5,27.5,2022,97,25.96,28.56,40.28,18.98,0.0,15.18,2.9,1.5,5.15
27.5,32.5,2022,97,25.5,28.5,38.08,19.58,0.0,13.29,1.91,0.86,2.94
28.5,27.5,2022,97,25.58,28.53,39.75,19.87,0.0,19.04,3.56,1.29,6.15
28.5,32.5,2022,97,24.9,26.38,36.18,18.04,0.0,20.91,1.75,1.08,2.94
29.5,27.5,2022,97,24.12,27.39,39.68,18.91,0.0,31.51,3.16,1.35,6.62
29.5,32.5,2022,97,24.47,24.63,33.6,17.21,0.0,37.46,1.41,0.52,2.53
30.5,27.5,2022,97,21.28,22.55,34.99,13.8,0.0,51.62,4.12,1.23,7.07
30.5,32.5,2022,97,22.61,25.18,35.16,15.83,0.0,39.2,2.23,0.3,5.13
31.5,27.5,2022,97,15.26,19.39,25.9,16.32,0.0,75.4,6.1,2.94,8.71
31.5,32.5,2022,97,20.37,20.11,23.61,17.72,0.0,73.88,3.54,0.85,8.31
23.5,27.5,2022,98,27.84,27.83,37.59,20.22,0.0,13.03,2.58,1.09,6.05
23.5,32.5,2022,98,27.67,30.69,40.83,20.63,0.0,14.44,2.33,1.1,4.28
24.5,27.5,2022,98,27.53,28.82,37.48,20.96,0.0,12.75,2.48,0.51,6.02
24.5,32.5,2022,98,27.43,30.68,40.52,22.6,0.0,10.63,1.88,0.93,4.6
25.5,27.5,2022,98,26.15,27.06,34.46,21.21,0.0,15.78,3.37,1.23,5.3
25.5,32.5,2022,98,26.61,31.46,41.69,23.96,0.0,11.01,1.7,0.29,3.92
26.5,27.5,2022,98,25.71,24.64,31.57,18.95,0.0,20.7,3.7,1.66,5.69
26.5,32.5,2022,98,25.96,30.9,41.16,23.15,0.0,12.58,2.72,0.51,5.17
27.5,27.5,2022,98,25.12,22.61,29.02,17.6,0.0,28.35,4.17,2.05,6.67
27.5,32.5,2022,98,25.07,29.7,38.93,20.12,0.0,14.65,3.05,0.73,6.42
28.5,27.5,2022,98,23.45,21.1,27.81,16.12,0.0,39.6,4.15,2.2,6.31
28.5,32.5,2022,98,25.02,26.54,36.15,16.04,0.0,21.36,3.91,2.29,5.78
29.5,27.5,2022,98,23.77,20.86,29.06,14.81,0.0,48.79,3.82,1.27,5.69
29.5,32.5,2022,98,21.06,23.66,28.55,16.17,0.0,39.91,3.9,2.65,5.0
30.5,27.5,2022,98,26.33,16.96,23.83,10.75,0.0,67.39,5.05,1.75,7.42
30.5,32.5,2022,98,20.97,22.72,30.28,13.67,0.0,43.96,4.26,1.43,6.15
31.5,27.5,2022,98,22.74,16.73,17.66,15.54,0.0,83.43,6.65,3.65,8.34
31.5,32.5,2022,98,16.86,18.5,22.11,17.14,0.0,82.27,6.1,2.66,7.7
23.5,27.5,2022,99,27.14,24.46,33.55,17.42,0.0,21.46,3.98,2.01,5.63
23.5,32.5,2022,99,26.42,30.24,39.81,21.72,0.0,18.5,3.79,1.65,5.57
24.5,27.5,2022,99,27.2,22.96,31.58,16.27,0.0,22.83,3.66,1.77,5.1
24.5,32.5,2022,99,26.22,28.49,38.69,20.79,0.0,19.31,3.34,1.82,4.46
25.5,27.5,2022,99,27.38,22.19,30.55,15.84,0.0,24.1,3.19,1.72,4.43
25.5,32.5,2022,99,24.39,27.05,37.14,19.31,0.0,21.13,3.33,2.33,3.9
26.5,27.5,2022,99,27.13,21.13,29.8,15.01,0.0,28.16,3.18,1.92,3.89
26.5,32.5,2022,99,23.82,26.66,37.89,17.52,0.0,21.6,3.15,2.41,4.7
27.5,27.5,2022,99,27.61,19.47,28.36,12.03,0.0,37.97,3.14,2.4,3.88
27.5,32.5,2022,99,26.42,24.67,36.21,14.52,0.0,24.22,2.92,1.62,4.74
28.5,27.5,2022,99,25.51,18.12,25.72,10.32,0.0,50.99,2.88,2.06,3.93
28.5,32.5,2022,99,27.72,19.93,29.61,11.22,0.0,41.43,4.3,3.35,5.38
29.5,27.5,2022,99,25.1,18.09,25.22,10.62,0.0,60.03,2.13,1.2,3.25
29.5,32.5,2022,99,27.86,19.24,26.2,13.13,0.0,59.6,4.43,3.34,5.28
30.5,27.5,2022,99,26.92,15.24,22.33,8.81,0.0,71.56,1.82,0.35,3.33
30.5,32.5,2022,99,27.5,18.2,26.06,11.59,0.0,66.36,3.39,1.22,4.93
31.5,27.5,2022,99,25.02,15.8,17.53,14.52,0.0,81.12,2.07,0.51,3.59
31.5,32.5,2022,99,25.26,16.97,17.29,16.75,0.0,80.42,3.08,1.6,4.81
23.5,27.5,2022,100,27.53,24.44,35.59,15.12,0.0,12.13,2.4,1.16,3.89
23.5,32.5,2022,100,27.07,29.67,39.29,20.63,0.0,14.74,2.57,0.67,4.02
